chr,start,stop,ID
chr1,7361593,7363222,Mp1g07010
chr1,7369293,7372056,Mp1g07020
chr1,7375866,7377134,Mp1g07030
chr1,7377341,7388580,Mp1g07040
chr1,7395614,7402423,Mp1g07050
chr1,7406157,7410699,Mp1g07060
chr1,7416374,7420997,Mp1g07070
chr1,7424690,7427749,Mp1g07080
chr1,7433856,7435007,Mp1g07090
chr1,7434833,7437687,Mp1g07100
chr1,7437701,7441913,Mp1g07110
chr1,7447068,7449120,Mp1g07120
chr1,7450002,7453634,Mp1g07130
chr1,7457995,7463281,Mp1g07140
chr1,7473475,7474770,Mp1g07170
chr1,7475432,7476846,Mp1g07180
chr1,7478005,7481968,Mp1g07190
chr1,7482733,7485401,Mp1g07200
chr1,7489997,7491848,Mp1g07210
chr1,7498183,7505778,Mp1g07220
chr1,7510649,7514887,Mp1g07230
chr1,7526415,7533623,Mp1g07240
chr1,7551227,7554643,Mp1g07250
chr1,7559283,7563558,Mp1g07260
chr1,7576850,7579324,Mp1g07270
chr1,7590879,7596154,Mp1g07280
chr1,7597146,7603744,Mp1g07290
chr1,7606706,7607632,Mp1g07300
chr1,7607869,7613710,Mp1g07310
chr1,7619401,7625229,Mp1g07320
chr1,7627029,7627898,Mp1g07330
chr1,7628061,7638095,Mp1g07340
chr1,7648160,7652973,Mp1g07350
chr1,7657974,7662704,Mp1g07360
chr1,7675077,7676835,Mp1g07370
chr1,7701667,7733955,Mp1g07380
chr1,7707324,7729923,Mp1g07390
chr1,7754670,7755584,Mp1g07400
chr1,7757102,7757521,Mp1g07410
chr1,7775772,7777682,Mp1g07420
chr1,7778420,7781110,Mp1g07430
chr1,7784070,7784951,Mp1g07440
chr1,7785363,7802215,Mp1g07450
chr1,7823647,7828246,Mp1g07460
chr1,7829859,7831870,Mp1g07470
chr1,7832140,7841399,Mp1g07480
chr1,7842776,7846001,Mp1g07490
chr1,7854915,7858124,Mp1g07500
chr1,7864373,7869386,Mp1g07510
chr1,7888419,7891538,Mp1g07530
chr1,7929254,7930642,Mp1g07540
chr1,7933957,7936788,Mp1g07550
chr1,7943183,7945584,Mp1g07560
chr1,7950591,7955168,Mp1g07570
chr1,7963517,7966241,Mp1g07590
chr1,7966558,7971015,Mp1g07600
chr1,7971671,7972794,Mp1g07610
chr1,7981118,7982251,Mp1g07620
chr1,7985646,7991832,Mp1g07630
chr1,8002991,8011164,Mp1g07640
chr1,8005420,8005501,Mp1g07645
chr1,8011931,8014667,Mp1g07650
chr1,8029036,8034494,Mp1g07660
chr1,8045164,8047329,Mp1g07670
chr1,8051284,8053137,Mp1g07680
chr1,8057217,8057387,Mp1g07685
chr1,8068375,8072854,Mp1g07690
chr1,8073569,8077238,Mp1g07700
chr1,8083928,8090134,Mp1g07710
chr1,8092853,8093552,Mp1g07720
chr1,8114132,8117603,Mp1g07730
chr1,8153529,8158104,Mp1g07760
chr1,8163208,8171658,Mp1g07770
chr1,8183945,8185908,Mp1g07780
chr1,8193732,8202394,Mp1g07800
chr1,8200954,8203935,Mp1g07810
chr1,8205460,8208073,Mp1g07820
chr1,8210970,8215361,Mp1g07830
chr1,8219619,8224202,Mp1g07840
chr1,8230597,8237127,Mp1g07850
chr1,8245092,8251682,Mp1g07860
chr1,8265164,8270631,Mp1g07870
chr1,8275733,8277430,Mp1g07880
chr1,8278152,8279092,Mp1g07890
chr1,8279462,8280772,Mp1g07900
chr1,8281923,8290155,Mp1g07910
chr1,8288521,8292246,Mp1g07920
chr1,8292291,8294466,Mp1g07930
chr1,8299973,8304835,Mp1g07940
chr1,8309064,8309547,Mp1g07950
chr1,8312763,8317469,Mp1g07960
chr1,8318906,8323890,Mp1g07970
chr1,8325275,8330320,Mp1g07980
chr1,8331430,8337645,Mp1g07990
chr1,8338119,8342980,Mp1g08000
chr1,8349252,8351524,Mp1g08010
chr1,8351525,8357181,Mp1g08020
chr1,8386602,8392640,Mp1g08030
chr1,8393664,8396214,Mp1g08040
chr1,8397917,8400613,Mp1g08050
chr1,8402192,8404258,Mp1g08060
chr1,8404741,8406498,Mp1g08070
chr1,8408252,8410195,Mp1g08080
chr1,8411393,8414441,Mp1g08090
chr1,8414798,8417224,Mp1g08100
chr1,8417035,8421587,Mp1g08110
chr1,8445886,8446858,Mp1g08120
chr1,8511578,8516463,Mp1g08130
chr1,8516900,8521792,Mp1g08140
chr1,8522619,8524183,Mp1g08150
chr1,8524940,8526452,Mp1g08160
chr1,8528465,8531327,Mp1g08170
chr1,8532786,8535361,Mp1g08180
chr1,8539756,8541817,Mp1g08200
chr1,8545611,8548651,Mp1g08220
chr1,8548899,8553882,Mp1g08230
chr1,8557347,8561965,Mp1g08250
chr1,8563676,8566576,Mp1g08260
chr1,8571680,8576778,Mp1g08270
chr1,8576779,8579844,Mp1g08280
chr1,8586629,8592251,Mp1g08290
chr1,8597771,8601658,Mp1g08300
chr1,8606010,8612169,Mp1g08310
chr1,8615185,8618712,Mp1g08320
chr1,8642280,8645124,Mp1g08330
chr1,8646137,8651458,Mp1g08340
chr1,8651542,8652418,Mp1g08350
chr1,8653540,8655323,Mp1g08360
chr1,8656349,8661122,Mp1g08370
chr1,8661605,8664145,Mp1g08380
chr1,8665290,8666528,Mp1g08390
chr1,8672621,8675187,Mp1g08400
chr1,8677265,8684032,Mp1g08410
chr1,8687390,8688982,Mp1g08420
chr1,8691447,8696896,Mp1g08430
chr1,8698024,8701639,Mp1g08440
chr1,8701906,8705486,Mp1g08450
chr1,8707048,8712572,Mp1g08470
chr1,8720628,8723811,Mp1g08490
chr1,8723723,8724732,Mp1g08500
chr1,8747280,8750612,Mp1g08510
chr1,8755475,8759201,Mp1g08520
chr1,8759504,8762598,Mp1g08530
chr1,8769556,8770164,Mp1g08540
chr1,8782279,8787971,Mp1g08550
chr1,8798638,8807792,Mp1g08560
chr1,8808519,8811814,Mp1g08570
chr1,8816457,8821185,Mp1g08580
chr1,8834145,8839151,Mp1g08600
chr1,8850818,8857587,Mp1g08610
chr1,8859080,8859274,Mp1g08620
chr1,8860723,8867513,Mp1g08630
chr1,8869041,8877454,Mp1g08640
chr1,8880186,8882222,Mp1g08650
chr1,8884604,8891520,Mp1g08660
chr1,8914636,8920265,Mp1g08670
chr1,8923100,8926880,Mp1g08680
chr1,8935573,8943690,Mp1g08690
chr1,8945229,8946394,Mp1g08700
chr1,8946395,8947510,Mp1g08710
chr1,8952309,8963041,Mp1g08720
chr1,8973619,8976168,Mp1g08730
chr1,8977402,8979534,Mp1g08740
chr1,8992523,8998158,Mp1g08750
chr1,9013928,9019797,Mp1g08755
chr1,9022859,9024167,Mp1g08760
chr1,9058780,9066936,Mp1g08780
chr1,9071925,9073943,Mp1g08790
chr1,9081199,9087412,Mp1g08800
chr1,9090130,9095082,Mp1g08810
chr1,9096033,9105705,Mp1g08820
chr1,9111991,9113416,Mp1g08830
chr1,9125659,9130359,Mp1g08840
chr1,9132091,9133706,Mp1g08850
chr1,9148323,9156578,Mp1g08860
chr1,9158399,9163958,Mp1g08870
chr1,9176781,9177461,Mp1g08880
chr1,9177707,9182456,Mp1g08890
chr1,9185483,9189406,Mp1g08900
chr1,9189435,9193555,Mp1g08910
chr1,9232000,9237338,Mp1g08920
chr1,9237715,9238233,Mp1g08930
chr1,9243023,9247968,Mp1g08940
chr1,9278994,9279623,Mp1g08950
chr1,9279754,9283180,Mp1g08960
chr1,9296036,9299576,Mp1g08970
chr1,9299189,9302014,Mp1g08980
chr1,9308824,9310065,Mp1g08990
chr1,9319398,9320139,Mp1g09000
chr1,9336226,9338681,Mp1g09010
chr1,9347732,9349948,Mp1g09020
chr1,9350173,9360279,Mp1g09030
chr1,9369695,9376480,Mp1g09040
chr1,9382315,9383290,Mp1g09050
chr1,9386995,9393697,Mp1g09060
chr1,9396150,9399737,Mp1g09070
chr1,9400949,9408425,Mp1g09080
chr1,9413317,9416945,Mp1g09090
chr1,9416977,9420392,Mp1g09100
chr1,9431570,9434569,Mp1g09110
chr1,9440447,9442067,Mp1g09120
chr1,9465103,9465678,Mp1g09130
chr1,9469590,9474747,Mp1g09140
chr1,9477774,9481734,Mp1g09150
chr1,9482678,9486057,Mp1g09160
chr1,9489321,9492580,Mp1g09170
chr1,9502077,9504060,Mp1g09180
chr1,9504261,9508053,Mp1g09190
chr1,9508671,9510513,Mp1g09200
chr1,9528157,9531258,Mp1g09210
chr1,9548325,9550539,Mp1g09240
chr1,9567629,9572907,Mp1g09250
chr1,9574642,9577995,Mp1g09260
chr1,9598534,9601995,Mp1g09270
chr1,9604939,9611801,Mp1g09280
chr1,9621101,9623454,Mp1g09290
chr1,9630362,9639278,Mp1g09300
chr1,9640677,9645859,Mp1g09310
chr1,9650446,9651507,Mp1g09320
chr1,9651566,9653980,Mp1g09330
chr1,9652945,9658164,Mp1g09340
chr1,9658441,9661091,Mp1g09350
chr1,9667575,9669046,Mp1g09360
chr1,9669922,9674553,Mp1g09370
chr1,9676338,9682236,Mp1g09380
chr1,9684314,9694133,Mp1g09390
chr1,9720366,9723084,Mp1g09400
chr1,9725313,9728955,Mp1g09410
chr1,9738299,9741561,Mp1g09420
chr1,9751573,9753457,Mp1g09430
chr1,9776461,9778482,Mp1g09440
chr1,9778756,9780659,Mp1g09450
chr1,9784668,9787453,Mp1g09460
chr1,9789352,9801525,Mp1g09470
chr1,9803955,9811265,Mp1g09480
chr1,9812709,9821389,Mp1g09490
chr1,9836006,9840062,Mp1g09500
chr1,9851360,9858563,Mp1g09510
chr1,9858550,9861244,Mp1g09520
chr1,9862257,9863575,Mp1g09530
chr1,9866637,9869173,Mp1g09540
chr1,9868630,9869263,Mp1g09550
chr1,9870387,9872743,Mp1g09560
chr1,9872910,9875374,Mp1g09570
chr1,9877863,9884398,Mp1g09580
chr1,9911898,9913535,Mp1g09590
chr1,9914091,9916922,Mp1g09600
chr1,9918390,9920690,Mp1g09610
chr1,9933898,9936683,Mp1g09620
chr1,9937710,9937949,Mp1g09630
chr1,9942677,9945229,Mp1g09640
chr1,9951351,9954258,Mp1g09650
chr1,9964864,9968009,Mp1g09660
chr1,9969053,9973391,Mp1g09670
chr1,9973589,9977001,Mp1g09680
chr1,9978233,9986190,Mp1g09690
chr1,9986792,9990278,Mp1g09700
chr1,9995297,9997794,Mp1g09710
chr1,10003764,10007342,Mp1g09720
chr1,10008181,10018216,Mp1g09730
chr1,10017260,10019008,Mp1g09740
chr1,10051152,10051390,Mp1g09755
chr1,10065562,10068269,Mp1g09770
chr1,10073593,10076528,Mp1g09790
chr1,10076673,10080873,Mp1g09800
chr1,10091749,10099467,Mp1g09810
chr1,10112361,10116812,Mp1g09820
chr1,10117077,10120123,Mp1g09830
chr1,10122146,10126108,Mp1g09840
chr1,10126177,10127449,Mp1g09850
chr1,10128835,10139102,Mp1g09860
chr1,10139220,10141147,Mp1g09870
chr1,10160561,10167336,Mp1g09880
chr1,10168946,10171607,Mp1g09890
chr1,10193796,10203960,Mp1g09900
chr1,10206544,10207651,Mp1g09910
chr1,10210032,10216146,Mp1g09920
chr1,10246488,10247399,Mp1g09930
chr1,10248109,10249260,Mp1g09940
chr1,10252435,10256652,Mp1g09950
chr1,10265274,10271250,Mp1g09960
chr1,10306578,10313796,Mp1g09980
chr1,10316393,10319459,Mp1g09990
chr1,10335114,10336115,Mp1g10000
chr1,10336220,10336528,Mp1g10010
chr1,10371437,10379739,Mp1g10020
chr1,10390065,10395643,Mp1g10030
chr1,10406217,10411897,Mp1g10040
chr1,10411673,10412131,Mp1g10050
chr1,10423827,10432004,Mp1g10060
chr1,10431698,10440563,Mp1g10070
chr1,10451566,10455515,Mp1g10080
chr1,10454745,10460965,Mp1g10090
chr1,10464230,10469749,Mp1g10100
chr1,10469451,10475305,Mp1g10110
chr1,10475688,10478776,Mp1g10120
chr1,10489708,10500321,Mp1g10130
chr1,10505770,10507252,Mp1g10140
chr1,10511838,10515295,Mp1g10150
chr1,10515690,10517480,Mp1g10160
chr1,10517832,10521969,Mp1g10170
chr1,10527956,10537150,Mp1g10180
chr1,10537354,10542119,Mp1g10190
chr1,10552484,10555101,Mp1g10200
chr1,10558527,10560065,Mp1g10210
chr1,10559057,10565733,Mp1g10220
chr1,10567840,10569283,Mp1g10230
chr1,10570481,10575287,Mp1g10240
chr1,10592990,10595077,Mp1g10250
chr1,10607139,10609153,Mp1g10260
chr1,10608649,10611001,Mp1g10270
chr1,10611126,10613049,Mp1g10280
chr1,10617141,10633065,Mp1g10290
chr1,10635456,10647905,Mp1g10300
chr1,10648766,10655499,Mp1g10310
chr1,10656646,10676430,Mp1g10320
chr1,10676431,10683474,Mp1g10330
chr1,10683268,10685726,Mp1g10340
chr1,10699655,10702898,Mp1g10350
chr1,10703268,10705141,Mp1g10360
chr1,10729728,10731073,Mp1g10370
chr1,10742846,10747416,Mp1g10380
chr1,10749728,10749800,Mp1g10385a
chr1,10752721,10756604,Mp1g10390
chr1,10756605,10762477,Mp1g10400
chr1,10769265,10773047,Mp1g10410
chr1,10773255,10780963,Mp1g10420
chr1,10785573,10788690,Mp1g10430
chr1,10802730,10805779,Mp1g10440
chr1,10806335,10810441,Mp1g10450
chr1,10816969,10820284,Mp1g10460
chr1,10822881,10824872,Mp1g10470
chr1,10836389,10838288,Mp1g10480
chr1,10838289,10840760,Mp1g10490
chr1,10841480,10843145,Mp1g10500
chr1,10848234,10850926,Mp1g10510
chr1,10850927,10853404,Mp1g10520
chr1,10856699,10857385,Mp1g10530
chr1,10857088,10862980,Mp1g10540
chr1,10863552,10867806,Mp1g10550
chr1,10870746,10876545,Mp1g10560
chr1,10876901,10877143,Mp1g10570
chr1,10877294,10877692,Mp1g10580
chr1,10879692,10887665,Mp1g10590
chr1,10883442,10884023,Mp1g10600
chr1,10907366,10908827,Mp1g10610
chr1,10909459,10920543,Mp1g10620
chr1,10921499,10929788,Mp1g10630
chr1,10936235,10938078,Mp1g10640
chr1,10940267,10940338,Mp1g10645a
chr1,10949655,10955037,Mp1g10650
chr1,10956579,10958964,Mp1g10660
chr1,10958965,10964869,Mp1g10670
chr1,10965634,10967203,Mp1g10680
chr1,10969583,10971912,Mp1g10690
chr1,10975265,10980517,Mp1g10700
chr1,10981089,10981528,Mp1g10710
chr1,10981518,10987375,Mp1g10720
chr1,10987902,10989964,Mp1g10730
chr1,10992401,10995609,Mp1g10740
chr1,11003693,11009885,Mp1g10750
chr1,11016230,11020415,Mp1g10760
chr1,11031061,11031422,Mp1g10770
chr1,11032014,11037462,Mp1g10780
chr1,11044323,11052977,Mp1g10790
chr1,11054458,11057693,Mp1g10810
chr1,11070537,11075537,Mp1g10820
chr1,11082213,11086167,Mp1g10830
chr1,11086069,11089451,Mp1g10840
chr1,11094194,11101109,Mp1g10850
chr1,11125188,11126900,Mp1g10860
chr1,11145095,11152885,Mp1g10870
chr1,11158072,11163119,Mp1g10880
chr1,11166581,11167687,Mp1g10890
chr1,11170062,11180771,Mp1g10900
chr1,11190836,11194554,Mp1g10910
chr1,11197049,11204707,Mp1g10920
chr1,11224501,11228248,Mp1g10930
chr1,11231132,11234010,Mp1g10940
chr1,11241758,11243231,Mp1g10950
chr1,11243638,11249285,Mp1g10960
chr1,11252057,11255496,Mp1g10970
chr1,11257581,11264029,Mp1g10980
chr1,11269670,11271605,Mp1g10990
chr1,11273621,11281347,Mp1g11000
chr1,11289375,11294777,Mp1g11010
chr1,11298806,11300588,Mp1g11020
chr1,11301202,11303124,Mp1g11030
chr1,11308020,11316073,Mp1g11040
chr1,11313059,11321013,Mp1g11050
chr1,11330925,11335930,Mp1g11060
chr1,11336596,11338999,Mp1g11070
chr1,11352649,11358736,Mp1g11080
chr1,11359098,11359497,Mp1g11090
chr1,11362895,11365450,Mp1g11100
chr1,11363241,11377772,Mp1g11110
chr1,11386889,11390945,Mp1g11130
chr1,11392031,11393427,Mp1g11140
chr1,11402524,11405342,Mp1g11150
chr1,11407273,11410334,Mp1g11160
chr1,11429192,11429428,Mp1g11170
chr1,11433657,11437415,Mp1g11180
chr1,11446101,11448587,Mp1g11190
chr1,11448707,11455301,Mp1g11200
chr1,11456265,11459436,Mp1g11210
chr1,11469687,11471018,Mp1g11220
chr1,11475547,11479481,Mp1g11230
chr1,11478582,11486075,Mp1g11240
chr1,11488367,11505873,Mp1g11250
chr1,11505874,11507030,Mp1g11260
chr1,11519759,11520461,Mp1g11270
chr1,11520308,11530364,Mp1g11280
chr1,11531223,11533867,Mp1g11290
chr1,11540118,11546175,Mp1g11300
chr1,11547536,11551770,Mp1g11310
chr1,11613857,11615700,Mp1g11320
chr1,11616542,11618405,Mp1g11330
chr1,11618876,11625365,Mp1g11340
chr1,11641407,11645386,Mp1g11350
chr1,11668651,11671170,Mp1g11380
chr1,11676724,11681111,Mp1g11390
chr1,11694993,11699038,Mp1g11400
chr1,11699751,11700423,Mp1g11410
chr1,11712094,11717531,Mp1g11420
chr1,11724605,11726716,Mp1g11430
chr1,11731373,11732447,Mp1g11440
chr1,11735852,11739550,Mp1g11450
chr1,11748478,11751444,Mp1g11460
chr1,11751849,11753491,Mp1g11470
chr1,11754541,11756439,Mp1g11480
chr1,11759375,11766012,Mp1g11490
chr1,11766381,11767370,Mp1g11500
chr1,11768390,11774329,Mp1g11510
chr1,11776466,11789057,Mp1g11520
chr1,11792542,11797621,Mp1g11530
chr1,11798508,11799712,Mp1g11540
chr1,11800606,11804910,Mp1g11550
chr1,11806954,11808390,Mp1g11560
chr1,11811204,11815246,Mp1g11570
chr1,11841188,11844954,Mp1g11580
chr1,11856207,11859441,Mp1g11590
chr1,11861658,11872604,Mp1g11600
chr1,11873048,11877428,Mp1g11610
chr1,11888020,11891621,Mp1g11620
chr1,11900343,11907604,Mp1g11630
chr1,11918381,11919829,Mp1g11640
chr1,11920833,11921167,Mp1g11650
chr1,11923403,11930642,Mp1g11660
chr1,11933702,11936978,Mp1g11670
chr1,11937010,11940085,Mp1g11680
chr1,11940798,11943507,Mp1g11700
chr1,11943996,11950401,Mp1g11710
chr1,11950943,11952212,Mp1g11720
chr1,11953673,11956867,Mp1g11730
chr1,11958150,11962449,Mp1g11740
chr1,11967660,11972053,Mp1g11750
chr1,11972657,11973890,Mp1g11760
chr1,11975461,11979661,Mp1g11770
chr1,11981232,11982393,Mp1g11780
chr1,11992520,11998183,Mp1g11790
chr1,12006045,12010648,Mp1g11800
chr1,12011526,12015394,Mp1g11810
chr1,12027635,12030084,Mp1g11820
chr1,12031434,12035011,Mp1g11830
chr1,12035105,12050505,Mp1g11840
chr1,12056003,12057663,Mp1g11850
chr1,12058099,12065763,Mp1g11860
chr1,12069119,12077077,Mp1g11870
chr1,12079114,12080601,Mp1g11880
chr1,12082270,12087227,Mp1g11890
chr1,12108275,12109810,Mp1g11900
chr1,12112735,12121935,Mp1g11920
chr1,12127858,12129105,Mp1g11930
chr1,12129130,12134059,Mp1g11940
chr1,12153852,12158092,Mp1g11950
chr1,12183847,12190971,Mp1g11960
chr1,12191740,12192660,Mp1g11970
chr1,12196900,12200127,Mp1g11980
chr1,12211296,12212537,Mp1g11990
chr1,12215836,12219866,Mp1g12000
chr1,12218422,12224936,Mp1g12010
chr1,12226485,12232061,Mp1g12020
chr1,12249304,12253081,Mp1g12030
chr1,12253827,12256380,Mp1g12040
chr1,12259542,12262426,Mp1g12050
chr1,12266336,12272535,Mp1g12060
chr1,12284377,12287970,Mp1g12070
chr1,12294940,12300363,Mp1g12080
chr1,12314851,12319621,Mp1g12090
chr1,12319704,12324091,Mp1g12110
chr1,12338204,12339486,Mp1g12170
chr1,12339577,12342698,Mp1g12180
chr1,12343106,12345110,Mp1g12190
chr1,12352561,12356921,Mp1g12210
chr1,12366519,12370172,Mp1g12220
chr1,12370702,12375406,Mp1g12230
chr1,12388645,12392751,Mp1g12240
chr1,12403227,12416740,Mp1g12250
chr1,12431585,12435470,Mp1g12260
chr1,12467210,12468854,Mp1g12270
chr1,12470485,12471658,Mp1g12280
chr1,12472000,12474933,Mp1g12290
chr1,12475934,12476822,Mp1g12300
chr1,12536363,12539360,Mp1g12310
chr1,12548062,12552209,Mp1g12320
chr1,12553042,12556853,Mp1g12330
chr1,12557029,12560732,Mp1g12340
chr1,12560776,12565594,Mp1g12350
chr1,12565842,12568705,Mp1g12360
chr1,12572788,12578466,Mp1g12370
chr1,12583031,12595259,Mp1g12380
chr1,12619993,12623511,Mp1g12390
chr1,12623651,12625412,Mp1g12400
chr1,12625413,12626636,Mp1g12410
chr1,12628603,12632730,Mp1g12420
chr1,12633350,12637020,Mp1g12430
chr1,12641679,12643860,Mp1g12440
chr1,12653097,12655766,Mp1g12450
chr1,12656538,12658470,Mp1g12460
chr1,12659002,12661472,Mp1g12470
chr1,12684029,12685499,Mp1g12480
chr1,12685657,12688973,Mp1g12490
chr1,12690144,12696559,Mp1g12500
chr1,12693048,12695084,Mp1g12510
chr1,12699264,12703199,Mp1g12520
chr1,12705805,12707604,Mp1g12530
chr1,12707623,12710160,Mp1g12540
chr1,12710259,12712913,Mp1g12550
chr1,12712982,12713723,Mp1g12560
chr1,12713964,12715013,Mp1g12570
chr1,12715814,12722428,Mp1g12580
chr1,12735901,12742402,Mp1g12590
chr1,12742019,12747408,Mp1g12600
chr1,12767370,12769027,Mp1g12610
chr1,12769464,12775820,Mp1g12620
chr1,12777344,12784892,Mp1g12630
chr1,12787436,12787843,Mp1g12640
chr1,12791949,12795036,Mp1g12650
chr1,12796400,12799961,Mp1g12660
chr1,12801420,12803160,Mp1g12670
chr1,12806944,12809610,Mp1g12680
chr1,12813505,12819808,Mp1g12690
chr1,12831786,12838405,Mp1g12700
chr1,12845399,12849799,Mp1g12710
chr1,12852662,12856339,Mp1g12720
chr1,12857088,12861982,Mp1g12730
chr1,12865078,12867280,Mp1g12740
chr1,12882032,12890074,Mp1g12750
chr1,12890035,12891894,Mp1g12760
chr1,12892652,12893418,Mp1g12770
chr1,12895345,12899169,Mp1g12780
chr1,12902508,12903591,Mp1g12790
chr1,12913180,12914896,Mp1g12800
chr1,12915270,12935718,Mp1g12810
chr1,12952880,12956104,Mp1g12820
chr1,12965834,12970666,Mp1g12830
chr1,13001343,13006571,Mp1g12840
chr1,13007637,13008911,Mp1g12850
chr1,13009597,13015236,Mp1g12860
chr1,13019072,13025277,Mp1g12870
chr1,13028003,13032507,Mp1g12880
chr1,13035541,13040055,Mp1g12890
chr1,13073220,13079361,Mp1g12930
chr1,13085675,13089894,Mp1g12950
chr1,13090990,13092500,Mp1g12960
chr1,13096377,13101312,Mp1g12970
chr1,13117815,13122251,Mp1g12980
chr1,13123144,13126934,Mp1g12990
chr1,13133700,13135001,Mp1g13000
chr1,13137252,13142367,Mp1g13010
chr1,13154752,13160683,Mp1g13030
chr1,13172358,13179863,Mp1g13040
chr1,13179998,13182143,Mp1g13050
chr1,13187162,13188379,Mp1g13060
chr1,13188465,13189729,Mp1g13070
chr1,13190076,13196227,Mp1g13080
chr1,13212944,13216172,Mp1g13090
chr1,13216173,13219758,Mp1g13100
chr1,13227544,13229031,Mp1g13110
chr1,13229032,13229747,Mp1g13120
chr1,13229571,13234737,Mp1g13130
chr1,13247216,13256729,Mp1g13140
chr1,13256616,13256921,Mp1g13150
chr1,13268547,13273213,Mp1g13160
chr1,13276714,13277182,Mp1g13170
chr1,13278234,13282936,Mp1g13180
chr1,13298109,13301292,Mp1g13190
chr1,13311115,13315351,Mp1g13200
chr1,13319602,13320084,Mp1g13210
chr1,13320818,13322392,Mp1g13220
chr1,13322393,13325523,Mp1g13230
chr1,13326005,13333091,Mp1g13240
chr1,13333268,13336240,Mp1g13250
chr1,13342114,13344823,Mp1g13260
chr1,13345047,13345605,Mp1g13270
chr1,13366186,13371867,Mp1g13280
chr1,13372901,13376727,Mp1g13290
chr1,13376603,13377691,Mp1g13300
chr1,13378323,13384371,Mp1g13310
chr1,13389135,13390895,Mp1g13320
chr1,13397309,13401821,Mp1g13330
chr1,13402210,13405608,Mp1g13340
chr1,13410918,13415597,Mp1g13350
chr1,13416709,13420646,Mp1g13360
chr1,13421553,13423911,Mp1g13370
chr1,13426427,13427661,Mp1g13380
chr1,13427662,13432353,Mp1g13390
chr1,13433759,13435558,Mp1g13400
chr1,13438973,13442463,Mp1g13410
chr1,13443222,13455498,Mp1g13440
chr1,13454730,13460875,Mp1g13450
chr1,13473937,13479159,Mp1g13460
chr1,13476327,13476748,Mp1g13470
chr1,13482721,13485609,Mp1g13480
chr1,13497956,13502500,Mp1g13490
chr1,13519430,13520641,Mp1g13500
chr1,13550643,13555004,Mp1g13520
chr1,13564763,13565603,Mp1g13530
chr1,13566206,13572891,Mp1g13540
chr1,13580764,13581531,Mp1g13550
chr1,13581771,13589394,Mp1g13560
chr1,13592290,13597228,Mp1g13570
chr1,13597289,13601678,Mp1g13580
chr1,13602250,13607422,Mp1g13590
chr1,13608070,13609744,Mp1g13600
chr1,13610500,13614947,Mp1g13610
chr1,13617426,13630201,Mp1g13620
chr1,13644432,13655154,Mp1g13640
chr1,13660484,13661125,Mp1g13660
chr1,13669673,13675421,Mp1g13670
chr1,13680227,13688345,Mp1g13680
chr1,13695045,13696847,Mp1g13690
chr1,13696854,13705004,Mp1g13700
chr1,13708042,13709721,Mp1g13710
chr1,13725395,13726040,Mp1g13720
chr1,13728444,13729944,Mp1g13730
chr1,13730781,13733839,Mp1g13740
chr1,13766242,13779454,Mp1g13750
chr1,13784385,13796113,Mp1g13760
chr1,13798280,13800897,Mp1g13770
chr1,13820103,13827041,Mp1g13780
chr1,13849929,13851618,Mp1g13790
chr1,13852867,13855272,Mp1g13800
chr1,13857211,13867902,Mp1g13810
chr1,13867165,13871157,Mp1g13820
chr1,13874459,13877560,Mp1g13830
chr1,13891471,13896914,Mp1g13840
chr1,13897100,13900644,Mp1g13850
chr1,13901916,13908111,Mp1g13860
chr1,13908449,13910615,Mp1g13870
chr1,13912185,13912782,Mp1g13880
chr1,13912845,13916018,Mp1g13890
chr1,13916262,13921257,Mp1g13900
chr1,13923233,13924596,Mp1g13910
chr1,13924849,13926145,Mp1g13920
chr1,13940623,13942482,Mp1g13930
chr1,13943453,13944238,Mp1g13940
chr1,13954811,13958824,Mp1g13950
chr1,13959232,13960225,Mp1g13960
chr1,13960434,13962925,Mp1g13970
chr1,13995301,13999893,Mp1g13980
chr1,13999742,14003824,Mp1g13990
chr1,14004547,14012796,Mp1g14000
chr1,14020501,14024639,Mp1g14010
chr1,14048254,14049475,Mp1g14020
chr1,14065929,14073210,Mp1g14030
chr1,14074127,14075330,Mp1g14040
chr1,14124671,14129727,Mp1g14060
chr1,14185704,14200611,Mp1g14070
chr1,14216255,14219354,Mp1g14080
chr1,14219384,14221323,Mp1g14090
chr1,14246259,14252392,Mp1g14110
chr1,14262304,14270110,Mp1g14120
chr1,14277965,14287248,Mp1g14130
chr1,14313695,14318098,Mp1g14140
chr1,14318366,14321091,Mp1g14150
chr1,14321104,14322353,Mp1g14160
chr1,14325984,14327654,Mp1g14170
chr1,14434806,14438617,Mp1g14180
chr1,14477322,14483122,Mp1g14200
chr1,14494922,14498138,Mp1g14210
chr1,14500874,14510034,Mp1g14220
chr1,14510273,14513485,Mp1g14230
chr1,14516471,14518105,Mp1g14240
chr1,14521874,14525719,Mp1g14250
chr1,14525675,14529945,Mp1g14260
chr1,14540613,14543185,Mp1g14270
chr1,14553619,14563873,Mp1g14280
chr1,14575096,14577830,Mp1g14290
chr1,14578313,14578657,Mp1g14300
chr1,14579874,14586720,Mp1g14310
chr1,14587474,14588527,Mp1g14315
chr1,14590604,14597188,Mp1g14320
chr1,14598585,14603891,Mp1g14330
chr1,14607391,14613042,Mp1g14340
chr1,14615617,14619234,Mp1g14350
chr1,14619992,14621185,Mp1g14360
chr1,14622314,14622742,Mp1g14370
chr1,14637053,14637645,Mp1g14380
