pop1	pop2	chromosome	window_pos_1	window_pos_2	avg_wc_fst	no_snps
Europe	Japan	chr1	9040001	9060000	0.1031812109362489	680
Europe	Japan	chr1	9060001	9080000	0.1357865776824018	240
Europe	Japan	chr1	9080001	9100000	0.1904447927811552	561
Europe	Japan	chr1	9100001	9120000	0.1610119234903018	781
Europe	Japan	chr1	9120001	9140000	0.2732947981474076	631
Europe	Japan	chr1	9140001	9160000	0.2218113477997719	607
Europe	Japan	chr1	9160001	9180000	0.0974803033789289	408
Europe	Japan	chr1	9180001	9200000	0.1570122652929091	402
Europe	Japan	chr1	9200001	9220000	0.1461884773030169	435
Europe	Japan	chr1	9220001	9240000	0.1928783679265464	256
Europe	Japan	chr1	9240001	9260000	0.1795804410118827	576
Europe	Japan	chr1	9260001	9280000	0.2054049369055138	694
Europe	Japan	chr1	9280001	9300000	0.2009787697012525	510
Europe	Japan	chr1	9300001	9320000	0.1741416672092229	532
Europe	Japan	chr1	9320001	9340000	0.2475679372399398	513
Europe	Japan	chr1	9340001	9360000	0.2316488802314774	558
Europe	Japan	chr1	9360001	9380000	0.171268527086041	404
Europe	Japan	chr1	9380001	9400000	0.1983321832733796	238
Europe	Japan	chr1	9400001	9420000	0.2234900640748378	343
Europe	Japan	chr1	9420001	9440000	0.3882935954529205	766
Europe	Japan	chr1	9440001	9460000	0.252088166029743	809
Europe	Japan	chr1	9460001	9480000	0.245270254999606	319
Europe	Japan	chr1	9480001	9500000	0.1243102213761243	592
Europe	Japan	chr1	9500001	9520000	0.224000679308047	575
Europe	Japan	chr1	9520001	9540000	0.2602565745271942	300
Europe	Japan	chr1	9540001	9560000	0.4007186878311597	399
Europe	Japan	chr1	9560001	9580000	0.2034269009584125	392
Europe	Japan	chr1	9580001	9600000	0.1332351182121611	977
Europe	Japan	chr1	9600001	9620000	0.1488667606822541	273
Europe	Japan	chr1	9620001	9640000	0.2208854953240456	338
Europe	Japan	chr1	9640001	9660000	0.2792850899142022	241
Europe	Japan	chr1	9660001	9680000	0.12562245027303	366
Europe	Japan	chr1	9680001	9700000	0.1880759065928274	398
Europe	Japan	chr1	9700001	9720000	0.1020998559561064	103
Europe	Japan	chr1	9720001	9740000	0.2274805200717757	168
Europe	Japan	chr1	9740001	9760000	0.0903682945410443	211
Europe	Japan	chr1	9760001	9780000	0.0840791190094804	796
Europe	Japan	chr1	9780001	9800000	0.0824366712278377	364
Europe	Japan	chr1	9800001	9820000	0.0491487105706273	294
Europe	Japan	chr1	9820001	9840000	0.1721592266625772	217
Europe	Japan	chr1	9840001	9860000	0.049523042023029	287
Europe	Japan	chr1	9860001	9880000	0.144750547274044	343
Europe	Japan	chr1	9880001	9900000	0.0053231424020224	823
Europe	Japan	chr1	9900001	9920000	0.0320614691898641	802
Europe	Japan	chr1	9920001	9940000	0.1137936179895232	551
Europe	Japan	chr1	9940001	9960000	0.0364698574547733	391
Europe	Japan	chr1	9960001	9980000	0.1116344259781313	409
Europe	Japan	chr1	9980001	10000000	0.1026601927751998	448
Europe	Japan	chr1	10000001	10020000	0.1561948856124907	403
Europe	Japan	chr1	10020001	10040000	0.0919631486207605	1304
Europe	Japan	chr1	10040001	10060000	0.2135285606576314	339
Europe	Japan	chr1	10060001	10080000	0.153347781961684	336
Europe	Japan	chr1	10080001	10100000	0.3066488012317023	461
Europe	Japan	chr1	10100001	10120000	0.3015637907122183	638
Europe	Japan	chr1	10120001	10140000	0.1885733192638168	185
Europe	Japan	chr1	10140001	10160000	0.188371620054865	544
Europe	Japan	chr1	10160001	10180000	0.2283549853680014	376
Europe	Japan	chr1	10180001	10200000	0.270714205536588	420
Europe	Japan	chr1	10200001	10220000	0.276476995067487	317
Europe	Japan	chr1	10220001	10240000	0.2471303333987849	777
Europe	Japan	chr1	10240001	10260000	0.1613368638561507	427
Europe	Japan	chr1	10260001	10280000	0.0920724042917063	431
Europe	Japan	chr1	10280001	10300000	0.0646291876864455	1013
Europe	Japan	chr1	10300001	10320000	0.0825045197130904	435
Europe	Japan	chr1	10320001	10340000	0.13522032841449	442
Europe	Japan	chr1	10340001	10360000	0.2138316211484454	834
Europe	Japan	chr1	10360001	10380000	0.0986685080706372	177
Europe	Japan	chr1	10380001	10400000	0.1121624321665387	595
Europe	Japan	chr1	10400001	10420000	0.0465573341774509	618
Europe	Japan	chr1	10420001	10440000	0.0200531789074307	332
Europe	Japan	chr1	10440001	10460000	0.0631680148877597	1090
Europe	Japan	chr1	10460001	10480000	0.0440866804768752	351
Europe	Japan	chr1	10480001	10500000	0.1725019180762845	595
Europe	Japan	chr1	10500001	10520000	0.2074549451963853	494
Europe	Japan	chr1	10520001	10540000	0.1501622844088971	352
Europe	Japan	chr1	10540001	10560000	0.1430036318161217	379
Europe	Japan	chr1	10560001	10580000	0.1455880086782416	576
Europe	Japan	chr1	10580001	10600000	0.1494967406532394	834
Europe	Japan	chr1	10600001	10620000	0.0477150269778776	815
Europe	Japan	chr1	10620001	10640000	0.0722445807450091	331
Europe	Japan	chr1	10640001	10660000	0.0742256928877117	300
Europe	Japan	chr1	10660001	10680000	0.126301123214222	305
Europe	Japan	chr1	10680001	10700000	0.0306229120428978	507
Europe	Japan	chr1	10700001	10720000	0.1343198207546	255
Europe	Japan	chr1	10720001	10740000	0.0335361512928722	527
Europe	Japan	chr1	10740001	10760000	0.1008398181467243	340
Europe	Japan	chr1	10760001	10780000	0.00308135821993	457
Europe	Japan	chr1	10780001	10800000	0.0065714323038923	776
Europe	Japan	chr1	10800001	10820000	0.0021108579551082	504
Europe	Japan	chr1	10820001	10840000	0.0356525055834947	404
Europe	Japan	chr1	10840001	10860000	0.1658207775076555	683
Europe	Japan	chr1	10860001	10880000	0.0358209026734057	285
Europe	Japan	chr1	10880001	10900000	0.0229860213822663	459
Europe	Japan	chr1	10900001	10920000	0.0537066351874001	452
Europe	Japan	chr1	10920001	10940000	0.0383783857514804	385
Europe	Japan	chr1	10940001	10960000	-0.0073373593214892	636
Europe	Japan	chr1	10960001	10980000	0.2681444549472249	614
Europe	Japan	chr1	10980001	11000000	0.1993959013524067	499
Europe	Japan	chr1	11000001	11020000	0.1540116788098114	319
Europe	Japan	chr1	11020001	11040000	0.1325290739472945	286
Europe	Japan	chr1	11040001	11060000	0.155716896965369	476
Europe	Japan	chr1	11060001	11080000	0.1446691447558159	422
Europe	Japan	chr1	11080001	11100000	0.081949463353645	318
Europe	Japan	chr1	11100001	11120000	0.0846422366217344	973
Europe	Japan	chr1	11120001	11140000	0.0266571685988194	703
Europe	Japan	chr1	11140001	11160000	0.1426671705190497	257
Europe	Japan	chr1	11160001	11180000	0.0348969377544885	415
Europe	Japan	chr1	11180001	11200000	0.036332617377483	500
Europe	Japan	chr1	11200001	11220000	0.0373237011286364	1236
Europe	Japan	chr1	11220001	11240000	0.043634850896885	469
Europe	Japan	chr1	11240001	11260000	0.0968154887728716	399
Europe	Japan	chr1	11260001	11280000	0.1059807059546662	435
Europe	Japan	chr1	11280001	11300000	0.0146182430083455	830
Europe	Japan	chr1	11300001	11320000	0.0833147919069332	503
Europe	Japan	chr1	11320001	11340000	0.0764464169859319	575
Europe	Japan	chr1	11340001	11360000	0.0466430130663012	490
Europe	Japan	chr1	11360001	11380000	0.1020462026193457	365
Europe	Japan	chr1	11380001	11400000	0.089368929092732	612
Europe	Japan	chr1	11400001	11420000	0.0917955220950054	703
Europe	Japan	chr1	11420001	11440000	0.1261901105072164	693
Europe	Japan	chr1	11440001	11460000	0.0970863592682502	457
Europe	Japan	chr1	11460001	11480000	0.1206609902546815	1173
Europe	Japan	chr1	11480001	11500000	0.1821524203558528	250
Europe	Japan	chr1	11500001	11520000	-0.0269337967716894	505
Europe	Japan	chr1	11520001	11540000	0.0029775451949224	238
Europe	Japan	chr1	11540001	11560000	0.0566201659535017	420
Europe	Japan	chr1	11560001	11580000	0.0994240902866617	796
Europe	Japan	chr1	11580001	11600000	0.1260703133331574	1000
Europe	Japan	chr1	11600001	11620000	0.1345035609551541	577
Europe	Japan	chr1	11620001	11640000	0.0956233173180802	313
Europe	Japan	chr1	11640001	11660000	0.0628537710653683	507
Europe	Japan	chr1	11660001	11680000	0.0984910393765808	488
Europe	Japan	chr1	11680001	11700000	0.1268246453447543	241
Europe	Japan	chr1	11700001	11720000	0.0896846924006161	830
Europe	Japan	chr1	11720001	11740000	0.181149263745006	460
Europe	Japan	chr1	11740001	11760000	0.1682266904153555	486
Europe	Japan	chr1	11760001	11780000	0.153897287410796	230
Europe	Japan	chr1	11780001	11800000	0.1933477330588284	818
Europe	Japan	chr1	11800001	11820000	0.1642580221042332	302
Europe	Japan	chr1	11820001	11840000	0.1677386039366507	625
Europe	Japan	chr1	11840001	11860000	0.1609218096641529	604
Europe	Japan	chr1	11860001	11880000	0.106092870652147	446
Europe	Japan	chr1	11880001	11900000	0.1257290160025888	934
Europe	Japan	chr1	11900001	11920000	0.1224341072834336	343
Europe	Japan	chr1	11920001	11940000	0.0726752122795558	276
Europe	Japan	chr1	11940001	11960000	0.1044056978580282	224
Europe	Japan	chr1	11960001	11980000	0.0036078268579089	448
Europe	Japan	chr1	11980001	12000000	0.1300654103919063	656
Europe	Japan	chr1	12000001	12020000	0.0606728834770085	372
Europe	Japan	chr1	12020001	12040000	0.0279133876382341	581
Europe	Japan	chr1	12040001	12060000	0.0114353422981266	576
Europe	Japan	chr1	12060001	12080000	0.1875491273279509	252
Europe	Japan	chr1	12080001	12100000	0.0115327819979189	343
Europe	Japan	chr1	12100001	12120000	0.0405316033574014	246
Europe	Japan	chr1	12120001	12140000	0.0038261651682386	681
Europe	Japan	chr1	12140001	12160000	0.0543361717604988	804
Europe	Japan	chr1	12160001	12180000	-0.0345022859046862	1215
Europe	Japan	chr1	12180001	12200000	-0.0221474512360796	395
Europe	Japan	chr1	12200001	12220000	0.1174021986788334	865
Europe	Japan	chr1	12220001	12240000	0.1233214790167986	385
Europe	Japan	chr1	12240001	12260000	0.1132212387235006	622
Europe	Japan	chr1	12260001	12280000	0.0062645481472789	609
Europe	Japan	chr1	12280001	12300000	-0.0041991440157072	445
Europe	Japan	chr1	12300001	12320000	0.0405224858323206	427
Europe	Japan	chr1	12320001	12340000	0.2932516740209011	737
Europe	Japan	chr1	12340001	12360000	0.0593080280945876	390
Europe	Japan	chr1	12360001	12380000	-0.0023006336357755	809
Europe	Japan	chr1	12380001	12400000	0.0147686398859329	447
Europe	Japan	chr1	12400001	12420000	0.0368409221530528	310
Europe	Japan	chr1	12420001	12440000	0.1519082718559919	599
Europe	Japan	chr1	12440001	12460000	0.1234134629517792	642
Europe	Japan	chr1	12460001	12480000	0.1050470497369912	201
Europe	Japan	chr1	12480001	12500000	0.0188957755638278	831
Europe	Japan	chr1	12500001	12520000	0.0240764912439158	775
Europe	Japan	chr1	12520001	12540000	0.0270265255467087	669
Europe	Japan	chr1	12540001	12560000	0.0956569529013248	489
Europe	Japan	chr1	12560001	12580000	0.0649808993339396	348
Europe	Japan	chr1	12580001	12600000	0.0232327916260658	345
Europe	Japan	chr1	12600001	12620000	0.0190912445804381	702
Europe	Japan	chr1	12620001	12640000	0.1014145438511917	142
Europe	Japan	chr1	12640001	12660000	0.0199421173014206	527
Europe	Japan	chr1	12660001	12680000	0.1559513122715711	323
Europe	Japan	chr1	12680001	12700000	0.148534090194707	389
Europe	Japan	chr1	12700001	12720000	0.0498863298310271	312
Europe	Japan	chr1	12720001	12740000	0.0681778025770309	525
Europe	Japan	chr1	12740001	12760000	0.0420251656104842	441
Europe	Japan	chr1	12760001	12780000	0.0638166913683401	492
Europe	Japan	chr1	12780001	12800000	0.0577963930632032	367
Europe	Japan	chr1	12800001	12820000	0.0789365346886847	465
Europe	Japan	chr1	12820001	12840000	0.1236898762788817	386
Europe	Japan	chr1	12840001	12860000	0.0436615196054093	425
Europe	Japan	chr1	12860001	12880000	-0.016726469894608	884
Europe	Japan	chr1	12880001	12900000	0.0160064105320988	285
Europe	Japan	chr1	12900001	12920000	0.0865184403652466	239
Europe	Japan	chr1	12920001	12940000	0.1050209072593215	417
Europe	Japan	chr1	12940001	12960000	0.1126435646042057	1069
Europe	Japan	chr1	12960001	12980000	0.0924633339416693	234
Europe	Japan	chr1	12980001	13000000	0.1732579802457685	373
Europe	Japan	chr1	13000001	13020000	0.0824125190257285	392
Europe	Japan	chr1	13020001	13040000	0.1774993426503241	268
Europe	Japan	chr1	13040001	13060000	0.1697659159796591	682
Europe	Japan	chr1	13060001	13080000	0.1340355648898071	529
Europe	Japan	chr1	13080001	13100000	0.159407720740914	432
Europe	Japan	chr1	13100001	13120000	0.1096152298739893	672
Europe	Japan	chr1	13120001	13140000	0.2009502716877562	527
Europe	Japan	chr1	13140001	13160000	0.140490044495238	626
Europe	Japan	chr1	13160001	13180000	0.0611402022166989	550
Europe	Japan	chr1	13180001	13200000	0.0860441994666438	377
Europe	Japan	chr1	13200001	13220000	0.1026661067097026	659
Europe	Japan	chr1	13220001	13240000	0.071780927900779	556
Europe	Japan	chr1	13240001	13260000	0.047248378091171	374
Europe	Japan	chr1	13260001	13280000	0.1310935518767989	593
Europe	Japan	chr1	13280001	13300000	0.085976992096569	616
Europe	Japan	chr1	13300001	13320000	0.1838555698855979	495
Europe	Japan	chr1	13320001	13340000	0.0427022225773951	402
Europe	Japan	chr1	13340001	13360000	0.0106134959423107	573
Europe	Japan	chr1	13360001	13380000	0.0440007240782125	388
Europe	Japan	chr1	13380001	13400000	0.0930096284923727	370
Europe	Japan	chr1	13400001	13420000	0.0644027855863019	411
Europe	Japan	chr1	13420001	13440000	0.1406403699769301	428
Europe	Japan	chr1	13440001	13460000	0.1601332075020975	224
Europe	Japan	chr1	13460001	13480000	0.0994494566596765	796
Europe	Japan	chr1	13480001	13500000	0.289276262937293	598
Europe	Japan	chr1	13500001	13520000	0.1016237590399184	749
Europe	Japan	chr1	13520001	13540000	0.112209494051831	918
Europe	Japan	chr1	13540001	13560000	0.1197692795279337	698
Europe	Japan	chr1	13560001	13580000	0.0550358140343732	344
Europe	Japan	chr1	13580001	13600000	0.1361087669084994	216
Europe	Japan	chr1	13600001	13620000	0.3207441698407289	415
Europe	Japan	chr1	13620001	13640000	0.1007836347429058	351
Europe	Japan	chr1	13640001	13660000	0.0963919953410491	327
Europe	Japan	chr1	13660001	13680000	0.0551218067952506	583
Europe	Japan	chr1	13680001	13700000	0.1320551872988369	258
Europe	Japan	chr1	13700001	13720000	0.1712835004676838	415
Europe	Japan	chr1	13720001	13740000	0.2188585095109985	293
Europe	Japan	chr1	13740001	13760000	0.25918777661225	1105
Europe	Japan	chr1	13760001	13780000	0.2962530552333396	316
Europe	Japan	chr1	13780001	13800000	0.2186780443701449	279
Europe	Japan	chr1	13800001	13820000	0.2370110888915751	736
Europe	Japan	chr1	13820001	13840000	0.2083822156318117	263
Europe	Japan	chr1	13840001	13860000	0.3999964522535618	381
Europe	Japan	chr1	13860001	13880000	0.187242520227118	377
Europe	Japan	chr1	13880001	13900000	0.1509594381787716	398
Europe	Japan	chr1	13900001	13920000	0.207400938248487	221
Europe	Japan	chr1	13920001	13940000	0.1845807061762373	286
Europe	Japan	chr1	13940001	13960000	0.1040232023747348	386
Europe	Japan	chr1	13960001	13980000	0.1342010386741274	173
Europe	Japan	chr1	13980001	14000000	0.1691706351385302	614
Europe	Japan	chr1	14000001	14020000	0.182096584137312	92
Europe	Japan	chr1	14020001	14040000	0.1021465125661466	177
Europe	Japan	chr1	14040001	14060000	0.1209011849136627	151
Europe	Japan	chr1	14060001	14080000	0.1347785185315059	44
Europe	Japan	chr1	14080001	14100000	0.0715361476839153	244
Europe	Japan	chr1	14100001	14120000	0.0935447336543444	211
Europe	Japan	chr1	14120001	14140000	0.0707662264481359	99
Europe	Japan	chr1	14140001	14160000	0.0172219686176222	415
Europe	Japan	chr1	14160001	14180000	0.0280337997195623	303
Europe	Japan	chr1	14180001	14200000	0.1002478242430384	65
Europe	Japan	chr1	14200001	14220000	0.0616036361887456	98
Europe	Japan	chr1	14220001	14240000	0.0900899382031137	167
Europe	Japan	chr1	14240001	14260000	0.0569918406964657	73
Europe	Japan	chr1	14260001	14280000	0.0604358665047014	111
Europe	Japan	chr1	14280001	14300000	0.0788508747633741	115
Europe	Japan	chr1	14300001	14320000	0.0555953651524999	149
Europe	Japan	chr1	14320001	14340000	0.0509497542974658	76
Europe	Japan	chr1	14340001	14360000	0.0289306419817677	167
Europe	Japan	chr1	14360001	14380000	0.0748604949831077	173
Europe	Japan	chr1	14380001	14400000	0.0341276310144659	72
Europe	Japan	chr1	14400001	14420000	0.064629352511753	128
Europe	Japan	chr1	14420001	14440000	0.0599005173475449	195
Europe	Japan	chr1	14440001	14460000	0.0526097039400469	141
Europe	Japan	chr1	14460001	14480000	0.0337901069332215	160
Europe	Japan	chr1	14480001	14500000	0.1023787319135596	87
Europe	Japan	chr1	14500001	14520000	0.0642940416023256	45
Europe	Japan	chr1	14520001	14540000	0.0757365507081107	124
Europe	Japan	chr1	14540001	14560000	0.0586878517967656	88
Europe	Japan	chr1	14560001	14580000	0.101953158836982	121
Europe	Japan	chr1	14580001	14600000	0.105292964861977	32
Europe	Japan	chr1	14600001	14620000	0.1152597214770245	70
Europe	Japan	chr1	14620001	14640000	0.0253414151616897	183
Europe	Japan	chr1	14640001	14660000	0.0790357582703123	69
Europe	Japan	chr1	14660001	14680000	0.0997363643153932	91
Europe	Japan	chr1	14680001	14700000	0.0735381733255329	54
Europe	Japan	chr1	14700001	14720000	0.0449222041229006	156
Europe	Japan	chr1	14720001	14740000	0.0567464016549302	237
Europe	Japan	chr1	14740001	14760000	0.0591435212625627	283
Europe	Japan	chr1	14760001	14780000	0.0152579711433217	298
Europe	Japan	chr1	14780001	14800000	0.023390948919765	110
Europe	Japan	chr1	14800001	14820000	0.0969792722848073	319
Europe	Japan	chr1	14820001	14840000	0.1309764889247051	844
Europe	Japan	chr1	14840001	14860000	0.120353928008495	221
Europe	Japan	chr1	14860001	14880000	0.1383721767158019	324
Europe	Japan	chr1	14880001	14900000	0.2326363240230271	139
Europe	Japan	chr1	14900001	14920000	0.2158565830996232	238
Europe	Japan	chr1	14920001	14940000	0.0572270278050389	451
Europe	Japan	chr1	14940001	14960000	0.1680162862373384	384
Europe	Japan	chr1	14960001	14980000	0.0916983248515515	319
Europe	Japan	chr1	14980001	15000000	0.0958837421162286	414
Europe	Japan	chr1	15000001	15020000	0.0872323719809458	296
Europe	Japan	chr1	15020001	15040000	0.0631079441431094	622
Europe	Japan	chr1	15040001	15060000	0.1668798823339251	160
Europe	Japan	chr1	15060001	15080000	0.1059263462445689	361
Europe	Japan	chr1	15080001	15100000	0.1386458323482891	175
Europe	Japan	chr1	15100001	15120000	0.1514010600955089	214
Europe	Japan	chr1	15120001	15140000	0.082900050467323	182
Europe	Japan	chr1	15140001	15160000	0.1149754132737315	405
Europe	Japan	chr1	15160001	15180000	0.0551249285303508	543
Europe	Japan	chr1	15180001	15200000	0.0438266297227859	670
Europe	Japan	chr1	15200001	15220000	0.2463898085693576	756
Europe	Japan	chr1	15220001	15240000	0.1313170673047805	323
Europe	Japan	chr1	15240001	15260000	0.1063269414485424	264
Europe	Japan	chr1	15260001	15280000	0.0588900977915796	397
Europe	Japan	chr1	15280001	15300000	0.1724980379241981	253
Europe	Japan	chr1	15300001	15320000	0.0742128024960347	684
Europe	Japan	chr1	15320001	15340000	0.0325672027784317	361
Europe	Japan	chr1	15340001	15360000	0.0210734765464322	435
Europe	Japan	chr1	15360001	15380000	0.0026907853753701	804
Europe	Japan	chr1	15380001	15400000	0.0270229389122344	327
Europe	Japan	chr1	15400001	15420000	0.3127754045864602	395
Europe	Japan	chr1	15420001	15440000	0.3182366092938588	625
Europe	Japan	chr1	15440001	15460000	0.1441946056782972	450
Europe	Japan	chr1	15460001	15480000	0.0838098522170274	276
Europe	Japan	chr1	15480001	15500000	0.080749592575435	212
Europe	Japan	chr1	15500001	15520000	0.0952734863278673	492
Europe	Japan	chr1	15520001	15540000	0.2345711049447688	249
Europe	Japan	chr1	15540001	15560000	0.0190207076400971	423
Europe	Japan	chr1	15560001	15580000	0.0640744288522663	162
Europe	Japan	chr1	15580001	15600000	0.0480622935100112	436
Europe	Japan	chr1	15600001	15620000	0.2183144537194662	262
Europe	Japan	chr1	15620001	15640000	0.0965532363145437	133
Europe	Japan	chr1	15640001	15660000	0.2428642462671558	355
